timestamp,stage,price_before_j,price_before_c,dx_j,dx_c,dy_j,dy_c,x0_j,x1_j,x0_c,x1_c
1621390745,DIR2,3164.289739254232,3163.11896641503,22.00892955590487,13.865396074628919,69617.10903224349,43847.93140824106,144202205.59218433,45855.81731540699,144202091.5017095,45855.78090731828
1621390795,DIR2,3160.8327979008513,3161.681156743764,0.03650266281291534,7.795658424840305,115.37874352931976,24644.221680269766,144132677.52924088,45877.8262449629,144158296.39505038,45869.6463033929
1621390805,DIR1,3160.829017864025,3160.86944776514,333813.0,332529.0,105.42824638095772,105.02209003498378,144132562.2911025,45877.86274762571,144133682.18964127,45877.44196181775
1621390855,DIR2,3171.610043391359,3171.60822283535,4.445837137470457,4.428053788920576,14099.469563573599,14043.067447224705,144466375.2911025,45772.545668162915,144466211.18964127,45772.53061315917
1621390865,DIR1,3171.1639663690703,3169.8242467795744,250815.0,303975.0,78.99445441407443,95.75472986665821,144452290.7772243,45776.991505300386,144452183.0180649,45776.95866694809
1621390915,DIR2,3177.5457367233494,3179.158397498172,None,None,None,None,144703105.7772243,45698.072916531404,144756158.0180649,45681.29085277091
1621390925,DIR1,3177.5457367233494,3179.158397498172,157674.0,102963.0,49.58412322864024,32.37107767780056,144703105.7772243,45698.072916531404,144756158.0180649,45681.29085277091
1621390975,DIR2,3182.3000501591173,3182.2553878326685,67.64168435326793,67.18893378796774,215036.81286802888,213595.931645941,144860779.7772243,45648.53238086418,144859121.0180649,45648.94824377681
1621390985,DIR1,3175.7982827128217,3175.7966973092753,411477.0,411528.0,129.31385591326398,129.32991501630866,144645945.6717616,45716.17406521745,144645726.43920174,45716.13717756478
1621391035,DIR2,3188.137462071859,3188.137476359606,None,None,None,None,145057422.6717616,45586.96843027756,145057254.43920174,45586.915496958725
1621391045,DIR1,3188.137462071859,3188.137476359606,251520.0,251520.0,78.80110006409086,78.80109988575803,145057422.6717616,45586.96843027756,145057254.43920174,45586.915496958725
1621391095,DIR1,3195.5169390657898,None,None,None,None,None,145308942.6717616,45508.23084084767,None,None
1621391095,DIR2,None,3195.5168755915124,None,None,None,None,None,None,145308774.43920174,45508.177907704834
1621391105,DIR2,3195.5169390657898,3195.5168755915124,190.38208139462347,190.38208139462353,606664.5851197243,606664.5853300472,145308942.6717616,45508.23084084767,145308774.43920174,45508.177907704834
1621391155,DIR1,3177.515714773623,3177.5157573876004,None,None,None,None,144702838.85705963,45698.61292224229,144702670.62434933,45698.559989099456
1621391165,DIR2,3177.515714773623,3176.0349786297797,74.5548011629761,62.90576626769645,236628.57277792692,199600.93772943784,144702838.85705963,45698.61292224229,144702670.62434933,45698.559989099456
1621391215,DIR1,3170.2346500966414,3169.9797398124524,136734.0,152571.0,43.10172090582637,48.09466901744807,144466449.1050416,45773.16772340526,144503260.2043167,45761.46575536716
